seq,ms,raw_freq_hz,tracked_freq_hz,raw_confidence,tracked_confidence,envelope,attack,gate,pitch_valid,onset,input_peak,input_rms,filtered_peak,filtered_rms,c1_freq,c1_score,c2_freq,c2_score,c3_freq,c3_score,c4_freq,c4_score
11584,123594, 33.24, 42.32, 0.787, 0.617, 0.069413, 0.000332,1,1,0, 0.034234, 0.017535, 0.025190, 0.014353, 33.24, 0.787, 83.91, 0.675, 55.04, 0.600, 41.52, 0.538
11585,123605, 33.14, 41.98, 0.738, 0.727, 0.062213, 0.000232,1,1,0, 0.030626, 0.013281, 0.034975, 0.014934, 33.14, 0.738, 41.52, 0.665, 83.91, 0.663, 55.04, 0.602
11586,123616, 41.52, 41.79, 0.766, 0.831, 0.056044, 0.000163,1,1,0, 0.035868, 0.017737, 0.032218, 0.015592, 41.52, 0.766, 55.29, 0.750, 33.51, 0.715, 83.91, 0.697
11587,123626, 41.66, 41.73, 0.844, 0.888, 0.050765, 0.000114,1,1,0, 0.026585, 0.018121, 0.027291, 0.015573, 41.66, 0.844, 55.81, 0.714, 166.66, 0.629, 83.33, 0.554
11588,123637, 41.81, 41.76, 0.867, 0.904, 0.046403, 0.000080,1,1,0, 0.037039, 0.018380, 0.032141, 0.018011, 41.81, 0.867, 33.80, 0.734, 56.07, 0.699, 171.42, 0.588
11589,123648, 41.37, 41.60, 0.838, 0.883, 0.042184, 0.000056,1,1,0, 0.034211, 0.018314, 0.023918, 0.014441, 41.37, 0.838, 33.24, 0.676, 82.75, 0.663, 55.81, 0.560
11590,123658, 40.67, 41.21, 0.818, 0.869, 0.038432, 0.000039,1,1,0, 0.031016, 0.016073, 0.033241, 0.015959, 40.67, 0.818, 82.19, 0.749, 33.33, 0.504, 166.66, 0.386
11591,123669, 84.50, 41.46, 0.522, 0.604, 0.036310, 0.003381,1,1,0, 0.039993, 0.024929, 0.038426, 0.021164, 84.50, 0.522, 41.81, 0.520, 33.61, 0.444, 55.81, 0.275
11592,123680, 34.28, 41.46, 0.583, 0.544, 0.033406, 0.002369,1,1,0, 0.029394, 0.020374, 0.027568, 0.015597, 34.28, 0.583, 42.10, 0.348, 56.33, 0.299, 88.88, 0.080
11593,123690, 34.48, 38.53, 0.695, 0.652, 0.030336, 0.001660,1,1,0, 0.027499, 0.015225, 0.021878, 0.010054, 34.48, 0.695, 41.09, 0.355, 54.54, 0.219, 150.00, 0.079
11594,123701, 30.69, 39.49, 0.866, 0.826, 0.026998, 0.001163,1,1,0, 0.011043, 0.006000, 0.008242, 0.004215, 30.69, 0.866, 40.81, 0.839, 139.53, 0.202, 56.33, 0.079
11595,123712, 153.84, 39.49, 0.062, 0.743, 0.024124, 0.000815,1,1,0, 0.010272, 0.005394, 0.011514, 0.004697, 153.84, 0.062, 59.40, 0.043, 0.00, 0.000, 0.00, 0.000
11596,123722, 31.25, 38.46, 0.529, 0.529, 0.021578, 0.000571,1,1,0, 0.010302, 0.005763, 0.011515, 0.004704, 31.25, 0.529, 37.03, 0.512, 50.00, 0.251, 75.94, 0.104
11597,123733, 50.84, 38.46, 0.235, 0.476, 0.019309, 0.000400,1,1,0, 0.009216, 0.005120, 0.008678, 0.004192, 50.84, 0.235, 58.53, 0.188, 88.88, 0.123, 279.06, 0.097
11598,123744, 60.30, 47.63, 0.498, 0.467, 0.017208, 0.000280,1,1,0, 0.008450, 0.004712, 0.005257, 0.002945, 60.30, 0.498, 76.92, 0.202, 34.48, 0.175, 48.97, 0.087
11599,123754, 36.25, 47.63, 0.438, 0.420, 0.015351, 0.000196,1,1,0, 0.006466, 0.003119, 0.004728, 0.002649, 36.25, 0.438, 266.66, 0.371, 60.00, 0.291, 48.78, 0.275
11600,123765, 292.68, 47.63, 0.552, 0.378, 0.013776, 0.000137,1,1,0, 0.007638, 0.005010, 0.005774, 0.003123, 292.68, 0.552, 148.14, 0.422, 75.00, 0.335, 49.58, 0.335
11601,123776, 285.71, 48.36, 0.559, 0.482, 0.012329, 0.000096,1,1,0, 0.003999, 0.002275, 0.006023, 0.002737, 285.71, 0.559, 144.57, 0.518, 36.69, 0.500, 49.38, 0.456
11602,123786, 33.33, 48.79, 0.655, 0.468, 0.011005, 0.000067,1,1,0, 0.005106, 0.002287, 0.004738, 0.002067, 33.33, 0.655, 292.68, 0.604, 37.15, 0.548, 49.38, 0.434
11603,123797, 36.80, 48.79, 0.680, 0.421, 0.009908, 0.000047,1,1,0, 0.009795, 0.005123, 0.005929, 0.002781, 36.80, 0.680, 292.68, 0.649, 32.60, 0.647, 144.57, 0.456
11604,123808, 30.07, 40.93, 0.850, 0.798, 0.008908, 0.000033,1,1,0, 0.006985, 0.003141, 0.004526, 0.002227, 30.07, 0.850, 37.26, 0.693, 292.68, 0.628, 148.14, 0.600
11605,123818, 49.38, 41.48, 0.559, 0.483, 0.008113, 0.000023,1,1,0, 0.007943, 0.003342, 0.006115, 0.003054, 49.38, 0.559, 292.68, 0.543, 144.57, 0.535, 74.07, 0.476
11606,123829, 300.00, 44.80, 0.582, 0.551, 0.007545, 0.000539,1,1,0, 0.012934, 0.008770, 0.008336, 0.004239, 300.00, 0.582, 49.38, 0.569, 74.53, 0.490, 59.70, 0.481
11607,123840, 300.00, 44.80, 0.586, 0.496, 0.007420, 0.002801,1,1,0, 0.007899, 0.004450, 0.008745, 0.004729, 300.00, 0.586, 36.92, 0.425, 146.34, 0.400, 42.10, 0.188
11608,123850, 300.00, 44.80, 0.618, 0.447, 0.006807, 0.001963,1,1,0, 0.010680, 0.006565, 0.005131, 0.002876, 300.00, 0.618, 150.00, 0.393, 33.05, 0.273, 37.03, 0.203
11609,123861, 300.00, 88.20, 0.643, 0.510, 0.006315, 0.001375,1,1,0, 0.009856, 0.004858, 0.006691, 0.002939, 300.00, 0.643, 148.14, 0.497, 36.92, 0.345, 32.69, 0.186
11610,123872, 148.14, 113.38, 0.715, 0.694, 0.005861, 0.000964,1,1,0, 0.009621, 0.004406, 0.006052, 0.003075, 148.14, 0.715, 292.68, 0.700, 100.84, 0.445, 75.00, 0.423
11611,123882, 292.68, 96.87, 0.731, 0.606, 0.005934, 0.003744,1,1,0, 0.013223, 0.009413, 0.007624, 0.003230, 292.68, 0.731, 146.34, 0.695, 98.36, 0.595, 74.07, 0.588
11612,123893, 148.14, 118.40, 0.745, 0.713, 0.005911, 0.004070,1,1,0, 0.009913, 0.005156, 0.007018, 0.003108, 148.14, 0.745, 300.00, 0.731, 74.53, 0.503, 100.00, 0.428
11613,123904, 292.68, 130.89, 0.757, 0.727, 0.005540, 0.002852,1,1,0, 0.006979, 0.002805, 0.006075, 0.003056, 292.68, 0.757, 148.14, 0.739, 98.36, 0.432, 74.07, 0.376
11614,123914, 300.00, 91.47, 0.681, 0.644, 0.005083, 0.001998,1,1,0, 0.005979, 0.002953, 0.004051, 0.002237, 300.00, 0.681, 148.14, 0.651, 37.03, 0.648, 74.53, 0.466
11615,123925, 37.15, 68.66, 0.834, 0.834, 0.005646, 0.005234,1,1,0, 0.011468, 0.006214, 0.007042, 0.003165, 37.15, 0.834, 32.78, 0.800, 148.14, 0.677, 292.68, 0.671
11616,123936, 37.03, 55.37, 0.681, 0.679, 0.005476, 0.003667,1,1,0, 0.009704, 0.003832, 0.006481, 0.003014, 37.03, 0.681, 300.00, 0.549, 49.79, 0.512, 42.40, 0.509
11617,123946, 74.07, 55.37, 0.623, 0.611, 0.006823, 0.006897,1,1,0, 0.010790, 0.005464, 0.008620, 0.004534, 74.07, 0.623, 59.70, 0.402, 300.00, 0.390, 32.96, 0.367
11618,123957, 74.53, 55.37, 0.597, 0.550, 0.006182, 0.004833,1,1,0, 0.008294, 0.004515, 0.004798, 0.002142, 74.53, 0.597, 33.14, 0.465, 300.00, 0.367, 59.70, 0.304
11619,123968, 74.53, 47.72, 0.637, 0.484, 0.006262, 0.004353,1,1,0, 0.005938, 0.002559, 0.008143, 0.003248, 74.53, 0.637, 37.15, 0.463, 49.38, 0.399, 97.56, 0.387
11620,123978, 75.00, 43.33, 0.624, 0.607, 0.005677, 0.003051,1,1,0, 0.005824, 0.002476, 0.004397, 0.001977, 75.00, 0.624, 37.26, 0.594, 49.58, 0.408, 148.14, 0.395
11621,123989, 74.07, 40.68, 0.840, 0.796, 0.005221, 0.002138,1,1,0, 0.007455, 0.003025, 0.005056, 0.002512, 74.07, 0.840, 37.03, 0.778, 49.58, 0.665, 148.14, 0.584
11622,124000, 74.53, 39.20, 0.806, 0.719, 0.005040, 0.001844,1,1,0, 0.006347, 0.003222, 0.005764, 0.002758, 74.53, 0.806, 37.15, 0.666, 148.14, 0.653, 49.58, 0.576
11623,124010, 37.03, 38.29, 0.866, 0.903, 0.004626, 0.001292,1,1,0, 0.005399, 0.002659, 0.003705, 0.002018, 37.03, 0.866, 74.07, 0.752, 148.14, 0.544, 300.00, 0.504
11624,124021, 74.53, 37.76, 0.814, 0.833, 0.004497, 0.001885,1,1,0, 0.005743, 0.002739, 0.005000, 0.002581, 74.53, 0.814, 37.03, 0.768, 150.00, 0.619, 49.58, 0.562
11625,124032, 74.07, 37.45, 0.852, 0.808, 0.004269, 0.001500,1,1,0, 0.005572, 0.002572, 0.004911, 0.002238, 74.07, 0.852, 37.03, 0.733, 148.14, 0.599, 49.38, 0.499
11626,124042, 37.26, 37.37, 0.815, 0.866, 0.004401, 0.003262,1,1,0, 0.005566, 0.002908, 0.005633, 0.002660, 37.26, 0.815, 74.53, 0.808, 42.25, 0.461, 148.14, 0.444
11627,124053, 37.03, 37.23, 0.904, 0.931, 0.004270, 0.002286,1,1,0, 0.005436, 0.002483, 0.004778, 0.002364, 37.03, 0.904, 74.07, 0.700, 33.14, 0.695, 49.58, 0.515
11628,124064, 32.96, 37.15, 0.745, 0.718, 0.004086, 0.001726,1,1,0, 0.006524, 0.002664, 0.004710, 0.002070, 32.96, 0.745, 74.07, 0.741, 59.40, 0.675, 37.03, 0.612
11629,124074, 49.58, 37.10, 0.633, 0.658, 0.004244, 0.002236,1,1,0, 0.007349, 0.003418, 0.004941, 0.002495, 49.58, 0.633, 74.07, 0.612, 59.40, 0.585, 37.03, 0.578
11630,124085, 74.53, 42.43, 0.667, 0.685, 0.004062, 0.001567,1,1,0, 0.007217, 0.003328, 0.004262, 0.002619, 74.53, 0.667, 49.79, 0.659, 150.00, 0.654, 300.00, 0.434
11631,124096, 32.78, 42.43, 0.500, 0.617, 0.004999, 0.006410,1,1,0, 0.006583, 0.003740, 0.006758, 0.003183, 32.78, 0.500, 307.69, 0.404, 148.14, 0.356, 74.53, 0.341
11632,124106, 36.92, 42.43, 0.486, 0.555, 0.014822, 0.019819,1,1,0, 0.019725, 0.011549, 0.018839, 0.009601, 36.92, 0.486, 48.78, 0.479, 42.55, 0.312, 32.96, 0.223
11633,124117, 31.49, 37.83, 0.705, 0.687, 0.031333, 0.047029,1,1,0, 0.084361, 0.035579, 0.043990, 0.017204, 31.49, 0.705, 96.00, 0.498, 35.92, 0.208, 0.00, 0.000
11634,124128, 38.70, 38.44, 0.494, 0.526, 0.442854, 0.788948,1,1,1, 0.653953, 0.324022, 0.562963, 0.270740, 38.70, 0.494, 0.00, 0.000, 0.00, 0.000, 0.00, 0.000
11635,124138, 38.70, 38.63, 0.467, 0.488, 0.397298, 0.552879,1,1,0, 0.213191, 0.062097, 0.161099, 0.091232, 38.70, 0.467, 83.33, 0.088, 59.70, 0.051, 0.00, 0.000
11636,124149, 54.54, 49.77, 0.741, 0.714, 0.608765, 0.387446,1,1,0, 0.893428, 0.462652, 0.712432, 0.424183, 54.54, 0.741, 95.23, 0.076, 126.31, 0.043, 30.53, 0.003
11637,124160, 55.04, 53.46, 0.901, 0.902, 0.612158, 0.352946,1,1,0, 0.960628, 0.378102, 0.703179, 0.294246, 55.04, 0.901, 34.78, 0.287, 96.00, 0.114, 0.00, 0.000
11638,124170, 55.55, 54.92, 0.986, 0.990, 0.591214, 0.247337,1,1,0, 0.620843, 0.260186, 0.691169, 0.308511, 55.55, 0.986, 35.39, 0.185, 97.56, 0.085, 0.00, 0.000
11639,124181, 55.55, 55.36, 0.998, 0.998, 0.651375, 0.303943,1,1,0, 0.974029, 0.457446, 0.725641, 0.416077, 55.55, 0.998, 35.08, 0.064, 96.00, 0.041, 131.86, 0.037
11640,124192, 55.55, 55.49, 0.994, 0.996, 0.579073, 0.212997,1,1,0, 0.409794, 0.131590, 0.419389, 0.101774, 55.55, 0.994, 34.48, 0.078, 94.48, 0.059, 125.00, 0.026
11641,124202, 55.55, 55.53, 0.996, 0.997, 0.622729, 0.278355,1,1,0, 0.888140, 0.452011, 0.712908, 0.414637, 55.55, 0.996, 129.03, 0.041, 38.96, 0.039, 35.60, 0.032
11642,124213, 55.55, 55.55, 0.995, 0.996, 0.618477, 0.388866,1,1,0, 0.922938, 0.321285, 0.713765, 0.270487, 55.55, 0.995, 34.88, 0.186, 96.00, 0.119, 0.00, 0.000
11643,124224, 55.55, 55.55, 0.996, 0.997, 0.604321, 0.272509,1,1,0, 0.861576, 0.331534, 0.710534, 0.335419, 55.55, 0.996, 36.80, 0.153, 110.09, 0.112, 0.00, 0.000
11644,124234, 55.55, 55.55, 0.999, 0.999, 0.654053, 0.342446,1,1,0, 0.933827, 0.426388, 0.725113, 0.391453, 55.55, 0.999, 35.29, 0.121, 100.84, 0.093, 0.00, 0.000
11645,124245, 55.55, 55.55, 0.998, 0.999, 0.588315, 0.239980,1,1,0, 0.616065, 0.194949, 0.652283, 0.182466, 55.55, 0.998, 35.60, 0.102, 103.44, 0.100, 0.00, 0.000
11646,124256, 55.55, 55.55, 0.999, 0.999, 0.638377, 0.318879,1,1,0, 0.941405, 0.462390, 0.725545, 0.421193, 55.55, 0.999, 117.64, 0.086, 37.97, 0.068, 0.00, 0.000
11647,124266, 55.55, 55.55, 0.999, 0.999, 0.588919, 0.315174,1,1,0, 0.875482, 0.245021, 0.679062, 0.215491, 55.55, 0.999, 34.68, 0.246, 96.77, 0.129, 0.00, 0.000
11648,124277, 55.55, 55.55, 0.999, 0.999, 0.616959, 0.293815,1,1,0, 0.934134, 0.402054, 0.725768, 0.379315, 55.55, 0.999, 37.38, 0.219, 113.20, 0.157, 0.00, 0.000
11649,124288, 55.55, 55.55, 0.999, 0.999, 0.631549, 0.353583,1,1,0, 0.913468, 0.393320, 0.719153, 0.351328, 55.55, 0.999, 35.29, 0.190, 101.69, 0.134, 0.00, 0.000
11650,124298, 55.55, 55.55, 0.999, 0.999, 0.592938, 0.247784,1,1,0, 0.639216, 0.257393, 0.714387, 0.256901, 55.55, 0.999, 108.10, 0.128, 36.36, 0.124, 0.00, 0.000
11651,124309, 55.55, 55.55, 0.999, 0.999, 0.637426, 0.315661,1,1,0, 0.904800, 0.457193, 0.716261, 0.416783, 55.55, 0.999, 115.38, 0.139, 37.50, 0.131, 0.00, 0.000
11652,124320, 55.55, 55.55, 0.999, 0.999, 0.575682, 0.221208,1,1,0, 0.568377, 0.177981, 0.476686, 0.172619, 55.55, 0.999, 34.48, 0.250, 98.36, 0.148, 0.00, 0.000
11653,124330, 55.55, 55.55, 0.999, 0.999, 0.613435, 0.269601,1,1,0, 0.901240, 0.438153, 0.710282, 0.400673, 55.55, 0.999, 37.61, 0.250, 115.38, 0.197, 0.00, 0.000
11654,124341, 55.55, 55.55, 0.999, 0.999, 0.614193, 0.330471,1,1,0, 0.894287, 0.374714, 0.704258, 0.318307, 55.55, 0.999, 35.50, 0.310, 102.56, 0.204, 0.00, 0.000
11655,124352, 55.55, 55.55, 0.999, 0.999, 0.590902, 0.231587,1,1,0, 0.609668, 0.291804, 0.696047, 0.306642, 55.55, 0.999, 110.09, 0.158, 36.92, 0.143, 0.00, 0.000
11656,124362, 55.55, 55.55, 0.999, 0.999, 0.630645, 0.294487,1,1,0, 0.894932, 0.449121, 0.703196, 0.411609, 55.55, 0.999, 37.26, 0.185, 113.20, 0.183, 0.00, 0.000
11657,124373, 55.55, 55.55, 0.999, 0.999, 0.569762, 0.206371,1,1,0, 0.304388, 0.170468, 0.300315, 0.162776, 55.55, 0.999, 34.68, 0.209, 102.56, 0.167, 0.00, 0.000
11658,124384, 55.55, 55.55, 0.999, 0.999, 0.603531, 0.268013,1,1,0, 0.883348, 0.446034, 0.700932, 0.402799, 55.55, 0.999, 37.61, 0.219, 115.38, 0.204, 0.00, 0.000
11659,124394, 55.55, 55.55, 0.999, 0.999, 0.607028, 0.345772,1,1,0, 0.886497, 0.369958, 0.700489, 0.309284, 55.55, 0.999, 35.60, 0.421, 103.44, 0.272, 0.00, 0.000
11660,124405, 55.55, 55.55, 0.999, 0.999, 0.583134, 0.242310,1,1,0, 0.581585, 0.304244, 0.670426, 0.325420, 55.55, 0.999, 111.11, 0.193, 37.03, 0.177, 0.00, 0.000
11661,124416, 55.55, 55.55, 0.999, 0.999, 0.618455, 0.311808,1,1,0, 0.878177, 0.432711, 0.696730, 0.400219, 55.55, 0.999, 112.14, 0.211, 37.15, 0.208, 0.00, 0.000
11662,124426, 55.55, 55.55, 0.999, 0.999, 0.561462, 0.218508,1,1,0, 0.368730, 0.203708, 0.317365, 0.184463, 55.55, 0.999, 35.60, 0.222, 108.10, 0.212, 0.00, 0.000
11663,124437, 55.55, 55.55, 0.999, 0.999, 0.593750, 0.298707,1,1,0, 0.882516, 0.443604, 0.703475, 0.396220, 55.55, 0.999, 114.28, 0.202, 37.61, 0.174, 0.00, 0.000
11664,124448, 55.55, 55.55, 0.999, 0.999, 0.602024, 0.378873,1,1,0, 0.864713, 0.365550, 0.696371, 0.316822, 55.55, 0.999, 35.60, 0.472, 104.34, 0.316, 0.00, 0.000
11665,124458, 55.55, 55.55, 0.999, 0.999, 0.575059, 0.265506,1,1,0, 0.549660, 0.316815, 0.648106, 0.329577, 55.55, 0.999, 37.03, 0.263, 111.11, 0.252, 0.00, 0.000
11666,124469, 55.55, 55.55, 0.999, 0.999, 0.602633, 0.345449,1,1,0, 0.858743, 0.409831, 0.695713, 0.381647, 55.55, 0.999, 111.11, 0.234, 36.80, 0.218, 0.00, 0.000
11667,124480, 55.55, 55.55, 0.999, 0.999, 0.552357, 0.242083,1,1,0, 0.440007, 0.248765, 0.401143, 0.224104, 55.55, 0.999, 36.03, 0.282, 108.10, 0.262, 0.00, 0.000
11668,124490, 55.55, 55.55, 0.999, 0.999, 0.579678, 0.300286,1,1,0, 0.847835, 0.434753, 0.686615, 0.384705, 55.55, 0.999, 114.28, 0.226, 37.61, 0.182, 0.00, 0.000
11669,124501, 55.55, 55.55, 0.999, 0.999, 0.590155, 0.395687,1,1,0, 0.842462, 0.340621, 0.685642, 0.311810, 55.55, 0.999, 35.50, 0.461, 103.44, 0.325, 0.00, 0.000
11670,124512, 55.55, 55.55, 0.999, 0.999, 0.562022, 0.277289,1,1,0, 0.669176, 0.344192, 0.623495, 0.337795, 55.55, 0.999, 37.15, 0.388, 112.14, 0.324, 0.00, 0.000
11671,124522, 55.55, 55.55, 0.999, 0.999, 0.583225, 0.366752,1,1,0, 0.826371, 0.386217, 0.682971, 0.357486, 55.55, 0.999, 110.09, 0.262, 36.58, 0.246, 0.00, 0.000
11672,124533, 55.55, 55.55, 0.999, 0.999, 0.539647, 0.257012,1,1,0, 0.476951, 0.286899, 0.514004, 0.264811, 55.55, 0.999, 36.36, 0.298, 109.09, 0.293, 0.00, 0.000
11673,124544, 55.55, 55.55, 0.999, 0.999, 0.561885, 0.299880,1,1,0, 0.801650, 0.427774, 0.664847, 0.379089, 55.55, 0.999, 114.28, 0.280, 37.61, 0.263, 0.00, 0.000
11674,124554, 55.55, 55.55, 0.999, 0.999, 0.552082, 0.369040,1,1,0, 0.786044, 0.291428, 0.653186, 0.281371, 55.55, 0.999, 35.08, 0.437, 103.44, 0.314, 0.00, 0.000
11675,124565, 55.55, 55.55, 0.999, 0.999, 0.540507, 0.258615,1,1,0, 0.788606, 0.384876, 0.652538, 0.358077, 55.55, 0.999, 37.38, 0.478, 113.20, 0.383, 0.00, 0.000
11676,124576, 55.55, 55.55, 0.999, 0.999, 0.554977, 0.336311,1,1,0, 0.780293, 0.366701, 0.650126, 0.333448, 55.55, 0.999, 36.14, 0.328, 108.10, 0.313, 0.00, 0.000
11677,124586, 55.55, 55.55, 0.999, 0.999, 0.518536, 0.235679,1,1,0, 0.458553, 0.315741, 0.557536, 0.300166, 55.55, 0.999, 110.09, 0.307, 36.80, 0.288, 0.00, 0.000
11678,124597, 55.55, 55.55, 0.999, 0.999, 0.539014, 0.299415,1,1,0, 0.761063, 0.414695, 0.639596, 0.373745, 55.55, 0.999, 37.50, 0.338, 113.20, 0.331, 0.00, 0.000
11679,124608, 55.55, 55.55, 0.999, 0.999, 0.499376, 0.209823,1,1,0, 0.568641, 0.262188, 0.486819, 0.256767, 55.55, 0.999, 34.88, 0.410, 105.26, 0.308, 0.00, 0.000
11680,124618, 55.55, 55.55, 0.999, 0.999, 0.517948, 0.251517,1,1,0, 0.739310, 0.408272, 0.624329, 0.367619, 55.55, 0.999, 37.50, 0.480, 114.28, 0.402, 0.00, 0.000
11681,124629, 55.55, 55.55, 0.999, 0.999, 0.531382, 0.293996,1,1,0, 0.732607, 0.361416, 0.610822, 0.322873, 55.55, 0.999, 35.82, 0.479, 107.14, 0.389, 0.00, 0.000
11682,124640, 55.55, 55.55, 0.999, 0.999, 0.501332, 0.206027,1,1,0, 0.449149, 0.336289, 0.515843, 0.328591, 55.55, 0.999, 111.11, 0.327, 37.03, 0.291, 0.00, 0.000
11683,124650, 55.55, 55.55, 0.999, 0.999, 0.518712, 0.253895,1,1,0, 0.720798, 0.389395, 0.600991, 0.359505, 55.55, 0.999, 37.38, 0.370, 113.20, 0.365, 0.00, 0.000
11684,124661, 55.55, 55.55, 0.999, 0.999, 0.482489, 0.177924,1,1,0, 0.466023, 0.282319, 0.479387, 0.266765, 55.55, 0.999, 35.29, 0.357, 107.14, 0.338, 0.00, 0.000
11685,124672, 55.55, 55.55, 0.999, 0.999, 0.498518, 0.227875,1,1,0, 0.711987, 0.405089, 0.595145, 0.355125, 55.55, 0.999, 37.50, 0.406, 114.28, 0.383, 0.00, 0.000
11686,124682, 55.55, 55.55, 0.999, 0.999, 0.511262, 0.287860,1,1,0, 0.698497, 0.364468, 0.587083, 0.330313, 55.55, 0.999, 35.82, 0.603, 106.19, 0.455, 0.00, 0.000
11687,124693, 55.55, 55.55, 0.999, 0.999, 0.486712, 0.201726,1,1,0, 0.491514, 0.347551, 0.492358, 0.341717, 55.55, 0.999, 112.14, 0.362, 37.15, 0.335, 0.00, 0.000
11688,124704, 55.55, 55.55, 0.999, 0.999, 0.498677, 0.247110,1,1,0, 0.681083, 0.360291, 0.576897, 0.339401, 55.55, 0.999, 112.14, 0.379, 37.26, 0.366, 0.00, 0.000
11689,124714, 55.55, 55.55, 0.999, 0.999, 0.471898, 0.173169,1,1,0, 0.511229, 0.319889, 0.498974, 0.294705, 55.55, 0.999, 36.25, 0.394, 109.09, 0.388, 0.00, 0.000
11690,124725, 55.55, 55.55, 0.999, 0.999, 0.480889, 0.207773,1,1,0, 0.664302, 0.394313, 0.566055, 0.336940, 55.55, 0.999, 113.20, 0.369, 37.38, 0.334, 0.00, 0.000
11691,124736, 55.55, 55.55, 0.999, 0.999, 0.495374, 0.244841,1,1,0, 0.654670, 0.359887, 0.556845, 0.340422, 55.55, 0.999, 35.92, 0.632, 106.19, 0.486, 0.00, 0.000
11692,124746, 55.55, 55.55, 0.999, 0.999, 0.483119, 0.171580,1,1,0, 0.523022, 0.354161, 0.508147, 0.342571, 55.55, 0.999, 37.15, 0.431, 112.14, 0.419, 0.00, 0.000
11693,124757, 55.55, 55.55, 0.999, 0.999, 0.481706, 0.194913,1,1,0, 0.635921, 0.334224, 0.544140, 0.316214, 55.55, 0.999, 111.11, 0.386, 37.15, 0.350, 0.00, 0.000
11694,124768, 55.55, 55.55, 0.999, 0.999, 0.474586, 0.136591,1,1,0, 0.538147, 0.347995, 0.515746, 0.320168, 55.55, 0.999, 36.36, 0.433, 109.09, 0.422, 0.00, 0.000
11695,124778, 55.55, 55.55, 0.999, 0.999, 0.469790, 0.144019,1,1,0, 0.615264, 0.386412, 0.531839, 0.326617, 55.55, 0.999, 113.20, 0.389, 37.38, 0.348, 0.00, 0.000
11696,124789, 55.55, 55.55, 0.999, 0.999, 0.482795, 0.138027,1,1,0, 0.592164, 0.339485, 0.519056, 0.336154, 55.55, 0.999, 35.92, 0.592, 106.19, 0.481, 0.00, 0.000
11697,124800, 55.55, 55.55, 0.999, 0.999, 0.490516, 0.155872,1,1,0, 0.553771, 0.367690, 0.526204, 0.344838, 55.55, 0.999, 37.15, 0.548, 112.14, 0.487, 0.00, 0.000
11698,124810, 55.55, 55.55, 0.999, 0.999, 0.469915, 0.109232,1,1,0, 0.584347, 0.320560, 0.499381, 0.299703, 55.55, 0.999, 110.09, 0.411, 36.80, 0.375, 0.00, 0.000
11699,124821, 55.55, 55.55, 0.999, 0.999, 0.483997, 0.177777,1,1,0, 0.556309, 0.365523, 0.539698, 0.337404, 55.55, 0.999, 109.09, 0.436, 36.47, 0.432, 0.00, 0.000
11700,124832, 55.55, 55.55, 0.999, 0.999, 0.462644, 0.124582,1,1,0, 0.573720, 0.373103, 0.483760, 0.321812, 55.55, 0.999, 113.20, 0.434, 37.50, 0.423, 0.00, 0.000
11701,124842, 55.55, 55.55, 0.999, 0.999, 0.475988, 0.173210,1,1,0, 0.557387, 0.320269, 0.543734, 0.320956, 55.55, 0.999, 35.82, 0.523, 106.19, 0.457, 0.00, 0.000
11702,124853, 55.55, 55.55, 0.999, 0.999, 0.493756, 0.238168,1,1,0, 0.566383, 0.374707, 0.551361, 0.341867, 55.55, 0.999, 37.38, 0.622, 113.20, 0.532, 0.00, 0.000
11703,124864, 55.55, 55.55, 0.999, 0.999, 0.469987, 0.166903,1,1,0, 0.555005, 0.326090, 0.539781, 0.302213, 55.55, 0.999, 36.58, 0.462, 109.09, 0.460, 0.00, 0.000
11704,124874, 55.55, 55.55, 0.999, 0.999, 0.495906, 0.237512,1,1,0, 0.573085, 0.375255, 0.562580, 0.346087, 55.55, 0.999, 110.09, 0.442, 36.80, 0.409, 0.00, 0.000
11705,124885, 55.55, 55.55, 0.999, 0.999, 0.470884, 0.166443,1,1,0, 0.573063, 0.348440, 0.454931, 0.315106, 55.55, 0.999, 37.50, 0.480, 113.20, 0.475, 0.00, 0.000
11706,124896, 55.55, 55.55, 0.999, 0.999, 0.488174, 0.209629,1,1,0, 0.563055, 0.328006, 0.566492, 0.319229, 55.55, 0.999, 35.71, 0.477, 107.14, 0.454, 0.00, 0.000
11707,124906, 55.55, 55.55, 0.999, 0.999, 0.474859, 0.227749,1,1,0, 0.584481, 0.367358, 0.539997, 0.323884, 55.55, 0.999, 37.38, 0.622, 113.20, 0.543, 0.00, 0.000
11708,124917, 55.55, 55.55, 0.999, 0.999, 0.481360, 0.191949,1,1,0, 0.533165, 0.340569, 0.569089, 0.320655, 55.55, 0.999, 36.25, 0.579, 108.10, 0.522, 0.00, 0.000
11709,124928, 55.55, 55.55, 0.999, 0.999, 0.508170, 0.268382,1,1,0, 0.591605, 0.381350, 0.579428, 0.350740, 55.55, 0.999, 111.11, 0.457, 37.03, 0.415, 0.00, 0.000
11710,124938, 55.55, 55.55, 0.999, 0.999, 0.479047, 0.188077,1,1,0, 0.551557, 0.306723, 0.423011, 0.293628, 55.55, 0.999, 112.14, 0.490, 37.26, 0.484, 0.00, 0.000
11711,124949, 55.55, 55.55, 0.999, 0.999, 0.500146, 0.229453,1,1,0, 0.596667, 0.362665, 0.577026, 0.340531, 55.55, 0.999, 109.09, 0.481, 36.25, 0.470, 0.00, 0.000
